Elev_m,area_m2
1085,30000.0
1095,10000.0
1105,70000.0
1115,80000.0
1125,70000.0
1135,100000.0
1145,120000.0
1155,100000.0
1165,80000.0
1175,100000.0
1185,40000.0
1195,60000.0
1205,50000.0
1215,50000.0
1225,40000.0
1235,50000.0
1245,40000.0
1255,0.0
1265,50000.0
1275,20000.0
1285,10000.0
1295,60000.0
1305,10000.0
1315,50000.0
1325,50000.0
1335,60000.0
1345,60000.0
1355,30000.0
1365,10000.0
1375,50000.0
1385,30000.0
1395,40000.0
1405,10000.0
1415,90000.0
1425,40000.0
1435,30000.0
1445,30000.0
1455,60000.0
1465,70000.0
1475,40000.0
1485,70000.0
1495,50000.0
1505,60000.0
1515,60000.0
1525,100000.0
1535,70000.0
1545,70000.0
1555,90000.0
1565,140000.0
1575,170000.0
1585,140000.0
1595,200000.0
1605,150000.0
1615,140000.0
1625,160000.0
1635,200000.0
1645,240000.0
1655,220000.0
1665,170000.0
1675,190000.0
1685,130000.0
1695,140000.0
1705,160000.0
1715,160000.0
1725,140000.0
1735,110000.0
1745,100000.0
1755,80000.0
1765,110000.0
1775,90000.0
1785,170000.0
1795,260000.0
1805,190000.0
1815,140000.0
1825,90000.0
1835,70000.0
1845,120000.0
1855,110000.0
1865,130000.0
1875,110000.0
1885,90000.0
1895,70000.0
1905,100000.0
1915,80000.0
1925,110000.0
1935,90000.0
1945,80000.0
1955,130000.0
1965,140000.0
1975,150000.0
1985,200000.0
1995,190000.0
2005,230000.0
2015,350000.0
2025,220000.0
2035,200000.0
2045,150000.0
2055,170000.0
2065,160000.0
2075,190000.0
2085,190000.0
2095,180000.0
2105,180000.0
2115,180000.0
2125,130000.0
2135,170000.0
2145,160000.0
2155,120000.0
2165,210000.0
2175,220000.0
2185,240000.0
2195,200000.0
2205,340000.0
2215,330000.0
2225,230000.0
2235,170000.0
2245,260000.0
2255,170000.0
2265,210000.0
2275,240000.0
2285,190000.0
2295,220000.0
2305,180000.0
2315,200000.0
2325,230000.0
2335,190000.0
2345,220000.0
2355,140000.0
2365,210000.0
2375,170000.0
2385,240000.0
2395,150000.0
2405,290000.0
2415,250000.0
2425,230000.0
2435,170000.0
2445,170000.0
2455,170000.0
2465,220000.0
2475,170000.0
2485,160000.0
2495,180000.0
2505,180000.0
2515,210000.0
2525,210000.0
2535,120000.0
2545,130000.0
2555,200000.0
2565,170000.0
2575,170000.0
2585,190000.0
2595,240000.0
2605,300000.0
2615,120000.0
2625,200000.0
2635,170000.0
2645,150000.0
2655,150000.0
2665,190000.0
2675,140000.0
2685,130000.0
2695,140000.0
2705,150000.0
2715,190000.0
2725,150000.0
2735,120000.0
2745,160000.0
2755,160000.0
2765,150000.0
2775,70000.0
2785,120000.0
2795,130000.0
2805,140000.0
2815,80000.0
2825,110000.0
2835,170000.0
2845,130000.0
2855,150000.0
2865,130000.0
2875,190000.0
2885,120000.0
2895,100000.0
2905,160000.0
2915,100000.0
2925,180000.0
2935,100000.0
2945,110000.0
2955,130000.0
2965,80000.0
2975,130000.0
2985,90000.0
2995,110000.0
3005,70000.0
3015,110000.0
3025,130000.0
3035,110000.0
3045,30000.0
3055,90000.0
3065,130000.0
3075,80000.0
3085,80000.0
3095,100000.0
3105,80000.0
3115,110000.0
3125,20000.0
3135,100000.0
3145,120000.0
3155,60000.0
3165,60000.0
3175,100000.0
3185,50000.0
3195,90000.0
3205,80000.0
3215,50000.0
3225,80000.0
3235,60000.0
3245,80000.0
3255,50000.0
3265,90000.0
3275,60000.0
3285,70000.0
3295,80000.0
3305,70000.0
3315,90000.0
3325,90000.0
3335,40000.0
3345,90000.0
3355,90000.0
3365,60000.0
3375,70000.0
3385,50000.0
3395,90000.0
3405,60000.0
3415,70000.0
3425,60000.0
3435,70000.0
3445,90000.0
3455,70000.0
3465,130000.0
3475,60000.0
3485,50000.0
3495,120000.0
3505,50000.0
3515,50000.0
3525,60000.0
3535,20000.0
3545,50000.0
3555,60000.0
3565,20000.0
3575,70000.0
3585,40000.0
3595,30000.0
3605,60000.0
3615,30000.0
3625,50000.0
3635,60000.0
3645,60000.0
3655,50000.0
3665,10000.0
3675,40000.0
3685,30000.0
3695,0.0
3705,40000.0
3715,40000.0
3725,20000.0
3735,10000.0
3745,0.0
3755,30000.0
3765,20000.0
3775,20000.0
3785,0.0
3795,10000.0
3805,20000.0
3815,10000.0
3825,0.0
3835,0.0
3845,40000.0
3855,10000.0
3865,10000.0
3875,0.0
3885,0.0
3895,10000.0
3905,0.0
3915,10000.0
3925,20000.0
3935,10000.0
3945,10000.0
3955,0.0
3965,10000.0
